author_id,author,publications,corpus_h_index
A5120481798,David Olpengs,1,0
A5120491101,Syarifah Zulinar,1,0
A5120501635,Professor Shenaaz Gani,1,0
A5120511883,Joyce Murerwa,1,0
A5120522277,LILIAN AMONDI ABUORO,1,0
A5120522669,Patel Anjali Kalidas,1,0
A5120534471,Zelalem Wondimu,1,0
A5120534472,Mandefro Hibstu,1,0
A5120537957,Karmacharya B.M.,1,0
A5120537958,Upadhyaya M.K.,1,0
A5120537959,Jnawali S.P.,1,0
A5120544980,C. Pushpalatha,1,0
A5120594818,R. R. Raghavi,1,0
A5120606457,Abba Elgujja,1,0
A5120620309,Theodora Odinenu,1,0
A5120626946,Aime Yedenou,1,0
A5120652019,Kpun F. Hilda,1,0
A5120652394,Vivek Babbar,1,0
A5120660434,Bhavya Mahajan,1,0
A5120679621,Shrestha I.B.,1,0
A5120685721,Arsen Muhamuza,1,0
A5120723469,Mohamed Abdullahi Assair,1,0
A5120723470,Jama Mohamed Da'ar,1,0
A5120723471,Asia Abdirisak,1,0
A5120728207,JAMES ONYURO OKETCH,1,0
A5120728208,STEPHEN ASITO AMOLLO,1,0
A5120737166,Lydia Issaria Mosses,1,0
A5120740061,Amer Melhem,1,0
A5120741346,Seifu Ambissa,1,0
A5120749422,Gloria Kwagala,1,0
A5120750570,Mary Hazel B. Abera,1,0
A5120754732,Abdirisak Mohamed Artan,1,0
A5120769998,Walaa Roshdy Ibrahim Morsi,1,0
A5120800431,T.M. Thakuria,1,0
A5120829486,Allan Wafula,1,0
A5120919865,Oladimeji A. Bolarinwa,1,0
A5120923423,Magbagbeola D. Dairo,1,0
A5120939445,Kayode O. Osungbade,1,0
A5120949974,Anne Neumann,1,0
A5121245035,Khadar Hussein Mohamud,1,0
A5121261678,Abdinur Hussein Mohamed,1,0
A5121305085,Habiba Akter,1,0
A5121323625,Md. Shahidul Islam,1,0
A5121328899,Koleoso Ibukun,1,0
A5121339285,Jabir Munir,1,0
A5121356987,Asnia Zainuddin,1,0
A5121363092,Kassim Olusola Nimotalai,1,0
A5121369701,Kiran Rodrigues,1,0
A5121379631,Jennifer Mamwa,1,0
A5121393807,OUENDO Edgard-Marius Dona,1,0
A5121396583,AHOUANDJINOU Raymond-Bernard,1,0
A5121496856,Alimnazar Islamkulov,1,0
A5121523331,Chinelo Cynthia Ezenwafor,1,0
A5121539411,Immaculata Chidimma Aniebonam,1,0
A5121539923,Mubarak,1,0
A5121540048,Emelda Chinemerem Omene,1,0
A5121540766,Chidera Edith Eze,1,0
A5121554375,Andi Isnaeni,1,0
A5121557790,Adaora Anthonia Agubata,1,0
A5121561645,Mmaduabuchi Desmond Udoji,1,0
A5121562813,Ruslan,1,0
A5121567184,Oluoma Maryjane Chukwuwa,1,0
A5121581688,Chisom Peace Ezeala,1,0
A5121583057,Nani Yuniar,1,0
A5121584516,Rita Nnenne Oparaocha,1,0
A5121595435,Chinagozim Rufina Nworah,1,0
A5121597142,Ramadhan Tosepu,1,0
A5121598085,Jennifer Chigozie Iganga,1,0
A5121607308,Daya Sapkota,1,0
A5121609464,Julie Abimanyi-Ochom,1,0
A5121633533,Prachit Pawar,1,0
A5121639340,Basanta Dhakal,1,0
A5121658751,Nneka Gabriel-Job,1,0
A5121663237,Jyoti Prakash Rath,1,0
A5121701363,ABUBAKAR SADIQ ABDULQADEER,1,0
A5121714076,JOLAOSHO OLUWASEUN EKUNDAYO,1,0
A5121719462,AHMAD ABDULLAHI BAYERO,1,0
A5121770100,Dr. Zarqa Azhar,1,0
A5121779211,A.A. Akpanke,1,0
A5121786641,F.N. Iserom,1,0
A5121790287,Tayyba Khan,1,0
A5121791322,H.I Ukweh,1,0
A5121813385,E.A. Abang,1,0
A5121819437,J.N. Iya-Benson,1,0
A5121825705,Manzoor Hussain,1,0
A5121827857,T.O. Bisong,1,0
A5121856702,Dushyant Kumar,1,0
A5121874955,Blessy Babu,1,0
A5121906708,MUEEZ ADEBOLA KOSOKO,1,0
A5122031792,Abdinur Adan Hussein,1,0
A5122279947,Khurshid Alam,1,0
A5122309166,Arun Kumar Yadav,1,0
A5122393764,Kshitij Poudel,1,0
A5122403614,Olalekan Olasehinde,1,0
A5122410514,Oluwatosin Z. Omoyiola,1,0
A5122622285,Olusegun I. Alatise,1,0
A5122634594,MICHELO ZILOMBO,1,0
A5122652321,Adewale A. Aderounmu,1,0
A5122673594,T. Peter Kingham,1,0
A5122746710,Delia Akosua Bandoh,1,0
A5122748677,Olena Ivanova,1,0
A5122781470,Dinesh Joshi,1,0
A5122790835,Ernest Kenu,1,0
A5122826292,Benedicta Owusu-Arthur,1,0
A5122856881,Nelson Chidinma Okpua,1,0
A5122870778,Chiemerie Adaeze Onyeka,1,0
A5122906499,Solomon Girma Yirdaw,1,0
A5123014980,Abubakari Jaliu,1,0
A5123090529,Pantaleo Rwelamila,1,0
A5123109778,Blaise K.  Idiamwana,1,0
A5123136125,Dieudonné M.  Mpunga,1,0
A5123139585,Tisha King Ondoua,1,0
A5123152855,Junior K. Miyalu,1,0
A5123220879,Sinaï Francisco Dias,1,0
A5123247163,Thavrith Sara,1,0
A5123276872,Tekuamwork Demisse,1,0
A5123291015,Arun Kumar Yadav,1,0
A5123348265,Enzo Montresol Faversani,1,0
A5123426460,Lusia Ndateleela Kanhalelo,1,0
A5123433327,Christian Nghiyoonanye Haikali,1,0
A5123578257,Livingston Asem,1,0
A5123596448,Christopher Tii,1,0
A5123601801,Sangida Akter,1,0
A5123697687,Melisa Martinez Alvarez,1,0
A5123706101,Chimwemwe Kapito,1,0
A5123731153,Prof. V. A. Ingole,1,0
A5123780527,Harikesh R. Gawande,1,0
A5123874772,Steven Nonde,1,0
A5123912160,Nabila Kunwal,1,0
A5123967863,Hazem Mohamed Ibrahim Matter,1,0
A5124085442,Aliyu Muhammad,1,0
A5124091343,Kossy Maryann Ochi,1,0
A5124111163,Ifeoma Felicita Uzu,1,0
A5124112778,Afeez A. Soladoye,1,0
A5124124266,Kende Kelvin Shima,1,0
A5124140908,Nimusiima Praise,1,0
A5124146684,Sneha Sawant,1,0
A5124237701,Hussein At Humani Mwaifyusi,1,0
A5124314850,Frank Otchere,1,0
A5124356796,Wilton Muzava,1,0
A5124430785,Mainford Mutandavari,1,0
A5124454497,Muzondiwa Karomo,1,0
A5124646518,Momoh Jimoh Salihu,1,0
A5124702968,Irakoze Mukamana S.,1,0
A5124705278,Muhammed Siraj Muhammed,1,0
A5124710512,Abdisalam Hassan Muse,1,0
A5124717270,Hamse Adam Abdi,1,0
A5124735087,Kidane Kerebih Desta,1,0
A5124735551,Mustafa Hassan Dahir,1,0
A5124741869,Mohamed Mohamoud Abdilleh,1,0
A5124787857,Samrat Sarkar,1,0
A5124891364,Joseph Asuquo,1,0
A5124895642,Grace Amune Ugboh,1,0
A5124906197,Onyedikachi Kingsley Umeh,1,0
A5124922607,Best Asuquo,1,0
A5124961181,Obianuuju Mary-Jane Ugwuoke,1,0
A5124966019,Philip Etabee Bassey,1,0
A5124989137,Sulaiman Idris Hadejia,1,0
A5125033053,Anthony Edward Boakye *,1,0
A5125067305,Rajib Mandal,1,0
A5125136012,Mugeni Mathias,1,0
A5125169116,Gang Sun,1,0
A5125182842,Kiwafu Mathias,1,0
A5125189948,Nanyanzi Josephine,1,0
A5125208811,Meenu Yadav,1,0
A5125226118,Mugisha John,1,0
A5125227339,Bheemeshwar Reddy A,1,0
A5125309883,Pimple Vandana Vitthal,1,0
A5125325445,Bhakti Ishwar Ahir,1,0
A5125334248,MARYAM Y. Shantali,1,0
A5125337187,Ayodeji Chris Okegbemi,1,0
A5125338704,MAIRIGA Benjamin,1,0
A5125341212,Min-seok Choi,1,0
A5125342686,Hyejin Kang,1,0
A5125533390,Dr. Gulnaz Hameed,1,0
A5125553004,Jubril Abdulahi Salaudeen Ph.D,1,0
A5125556641,Festus N'juguna,1,0
A5125564630,Rabin Gautam,1,0
A5125569871,Dr. Majid Ali,1,0
A5125585813,Jadi Bala Koamraiah,1,0
A5125591161,Padmanav Ghimire,1,0
A5125596656,Fotimajon Ametova,1,0
A5125643247,Gertjan Kaspers,1,0
A5125890915,David Beran,1,0
A5125915120,Akkazieva,1,0
A5125918085,Mohamed F. Abouelenein,1,0
A5125936468,Farrukh Egamov,1,0
A5126017244,Edikan Ekwere,1,0
A5126020252,Maryam Abou El Nasr,1,0
A5126028243,Amyna Panjawani,1,0
A5126041437,Oluwayemisi Deborah Adegboye,1,0
A5126052527,Dr. Anil Raipuria and Nitin Kumar,1,0
A5126086898,Ataklti Gessesse,1,0
A5126087995,Nalulasi Masika Edwin,1,0
A5126098918,Aregawi Belay Gebremaryam,1,0
A5126116070,Bizayene Hadush,1,0
A5126160779,Mulugeta Tilahun,1,0
A5126163484,Brhane Ayele,1,0
A5126166840,Ramesh P.,1,0
A5126172353,Hiluf Kalayu,1,0
A5126310922,Donata Ponsian Kemirembe,1,0
A5126323592,Zainabu Hassan Bonza,1,0
A5126325357,Nyambilila Mbonile Minga,1,0
A5126342890,Prosper Obunikem Adogu,1,0
A5126344438,Nasra Khamisi Mapoy,1,0
A5126366189,Ajay Mallick,1,0
A5126381357,Vikas Dagar,1,0
A5126389089,Subhodip Mitra,1,0
A5126403533,Anoushka Arora,1,0
A5126404510,Rashmi R Guru,1,0
A5126406571,Ritesh Singh,1,0
A5126617921,Nisha Nisha,1,0
A5126654024,Dolly Rani,1,0
A5126669623,Oluwafolajimi Oluwole Senjobi,1,0
A5126688024,Giyoh Nginyu,1,0
A5126698579,Amos Olufemi Okedare,1,0
A5126770131,Asumile Ambonisye,1,0
A5126820647,Sreejita Bose,1,0
A5126874934,Ravichandran Nair,1,0
A5126884061,Naaz,1,0
A5126917556,Tarushree Bari,1,0
A5126935540,Rajesh Kamath,1,0
A5127126505,DENİZ GEZGİN YILDIRIM,1,0
A5127311891,Khadijat Motunrayo Oshineye,1,0
A5127430031,Björn Ekman,1,0
A5127487957,Cecilia Lamptey Cecil K. Dovia,1,0
A5127659137,Dileep V. Mavalankar,1,0
A5127779740,M Shashi Kumar,1,0
A5127797277,Phuong Bich Tran,1,0
A5127836207,Seema P,1,0
A5127849141,Ameenah Anwar Hussain Siraja,1,0
A5127891152,Wonah Collins Ofana,1,0
A5128015462,Mohamed Ahmed Adbel-Maksoud,1,0
A5128049798,Lonsané Seré,1,0
A5128063246,Farhana Hasan,1,0
A5128066629,Yemboaro Pacôme LOMPO,1,0
A5128068345,Juliette Compaoré,1,0
A5128070392,Author NJBCS,1,0
A5128072118,Shakeel Ahmed,1,0
A5128083653,Hervé Hien,1,0
A5128122138,Souleymane Sidibé,1,0
A5128158581,Alpesh Mehta Devendra D. Singh,1,0
A5128162354,Olufunke Bamidele Fasawe,1,0
A5128169837,Maha Alhajeri,1,0
A5128182280,Pauras Mhatre,1,0
A5128195353,Ifeyinwa Aniebo,1,0
A5128196419,Shreetoma Datta,1,0
A5128199660,Bhuchitra Singh,1,0
A5128232706,Sreymech Hoeun,1,0
A5128247185,Kavumpurathu Raman Thankappan,1,0
A5128266427,Sherief Adhila,1,0
A5128351871,Dunya Nohra,1,0
A5128353096,Danie Khawaja,1,0
A5128370306,Maha Nehme,1,0
A5128376151,Joseph Gemayel,1,0
A5128391473,Khadija Islam Tisha,1,0
A5128471325,Edward JD Webb,1,0
A5128493195,Damanpreet Singh,1,0
A5128507258,K. P. Shabeer,1,0
A5128546767,Selamawit Muluken Alemu,1,0
A5128579387,Tsion Gurju Awgichew,1,0
A5128668936,Govindassamy Swarna,1,0
A5128701532,Matthew Cummins,1,0
A5128712387,Etienne Buregeya,1,0
A5128800173,Emmanuel Osei,1,0
A5128817393,Oddvar Martin,1,0
A5128838413,George Ruhago,1,0
A5128885629,James T. Kengia,1,0
A5128910904,Jofrey S. Amos,1,0
A5128919714,Angela N. Kisakye,1,0
A5128927766,Jesse Gitaka,1,0
A5129042567,Premanand Ponoth,1,0
A5129354540,Beatrice Namirembe,1,0
A5129496308,K. S. Aviraj,1,0
A5129502115,Mulugeta Ashagrie Bekahagn,1,0
A5129506117,Kalid Fuad Sheikmusse,1,0
A5129572452,Abdihalim Abdulahi Mohamed,1,0
A5129774843,Jane Muiruri,1,0
A5129833233,Abdihakim Ibrahim Ahmed,1,0
A5129838296,Le Thao Chi Vu,1,0
A5129865848,Nelson Chidinma Okpua,1,0
A5129947720,Shobha K,1,0
A5129950556,Danielle Dhanoa,1,0
A5129973468,Mohit Kumar,1,0
A5130002319,Elvis Junior Dun‐Dery,1,0
A5130145882,Rajalakshmi R,1,0
A5130174589,Godfrey Omondi Ogollah,1,0
A5130199963,Juuko Ijoga Godfrey,1,0
A5130208252,PhD Aishatu Umar Dahiru,1,0
A5130216399,Aashish Acharya,1,0
A5130310350,K.Darshika Chandini,1,0
A5130311345,T.Madhavipadma,1,0
A5130311875,Guguloth Sankeerthana,1,0
A5130324209,B. Vengal rao,1,0
A5130346938,Rishika Tomar,1,0
A5130349197,Kouame Jerome,1,0
A5130370195,Oga Serge,1,0
A5130400069,Kouadio Luc,1,0
A5130402761,Abdulwahid Abdo,1,0
A5130568276,Lameck Marcel,1,0
A5130605437,Richard Sssempala,1,0
A5130610159,Elizabeth Ekirapa,1,0
A5130622208,Freddie Ssengooba,1,0
A5130740398,Blanche Nirina RICHARD,1,0
A5130753222,Asfawosen Aregay,1,0
A5130757313,Prof. Chacko Jose p.,1,0
A5130778189,Maherinirina Franck Johnson RAKOTOMALALA,1,0
A5130780420,Diana RATSIAMBAKAINA,1,0
A5130848993,Chidimma M. Okoye,1,0
A5130857330,Joy N. Jacob,1,0
A5130990519,Betelihem Walelign Dagnaw,1,0
A5131104497,Jeungeun Seo,1,0
A5131117553,Héctor Enrique Alfaro,1,0
A5131119134,Viengmany BOUNKHAM,1,0
A5131120676,Kurfi Abubakar,1,0
A5131270797,Binita Shrestha,1,0
A5131283175,Nabila Kunwal,1,0
A5131295811,Niraj Shrestha,1,0
A5131315952,Ganapathy Narayana Arul M,1,0
A5131354887,Muhammad Tahir,1,0
A5131418628,Prof. Aminu Umar Kura,1,0
A5132558005,Joseph O. Fadare,1,0
A5132564343,Felix O. Aina,1,0
A5132584636,Ohalete Cynthia Chekwube,1,0
A5132633840,Krishna Gayen,1,0
A5132636119,Muazu Habibu,1,0
A5132637816,Ahmad A. Umar,1,0
A5132758048,Pius Amponsah Anane,1,0
A5132764708,Loretta Adu-Boahemaa Antwi,1,0
A5132777284,Mary Yeboah,1,0
A5132783789,Peter Agyei-Baffour,1,0
A5132794670,Kiran Acharya,1,0
A5132820560,PhD Amaka Patricia Nwana,1,0
A5133185193,Aditi Agarwal,1,0
A5133191020,Maryjane Y. Oghogho,1,0
A5133193636,Gloria Chigbu,1,0
A5133202799,Marcellina Okim,1,0
A5133323939,Elijah B. Owoicho,1,0
A5133338312,Zonunpari Ralte,1,0
A5133399390,Kaustubh Mishra,1,0
A5133400276,N. Salti,1,0
A5133404447,Ekta Gupta,1,0
A5133423348,J. Chaaban,1,0
A5133436864,F. Raad,1,0
A5133456854,Saheed Balogun AMUSA,1,0
A5133497268,Ioannis Smaraidos,1,0
A5133505958,Zaira Azhar,1,0
A5133532730,Maria Kyrmanidou,1,0
A5133539016,Md Mothashin,1,0
A5133541200,Fatema Akter,1,0
A5133609014,Amaechi Ugbala,1,0
A5133634556,Kazungu Wilfred Charo,1,0
A5133648617,Emily Tialal,1,0
A5133649966,Eliud Ngoba,1,0
A5133657335,Zephania Chemjor,1,0
A5133667983,Enock Ruttoh,1,0
A5133671690,Fionn Harnischfeger,1,0
A5133676174,George Ochoki,1,0
A5133695738,Juliette Selom Edzeame,1,0
A5133701472,Eusebius Muchiti,1,0
A5133757193,Mwanamaka Amani Mabruki,1,0
A5133825023,Snehlata Gahlawat,1,0
A5133848695,Ms.Shweta p,1,0
A5133920856,M. S. HARUNA,1,0
A5133924672,Abraham Prince D E,1,0
A5133926801,Dr. Pradeep Kumar B,1,0
A5133926873,A. I. AKYALA,1,0
A5133946424,"Ph.D, M. I. Egharevba Ph.D, M. I. Egharevba",1,0
A5133949640,A. I. MUHAMMAD,1,0
A5133953012,M. H. ABDULLAHI,1,0
A5133954467,B. S. ABUBAKAR,1,0
A5133961610,A. D. Idachaba A. D. Idachaba,1,0
A5133964429,C. O. K. Ibidapo C. O. K. Ibidapo,1,0
A5134023659,Daniel Amakye,1,0
A5134055990,Abuk Mawien Anei,1,0
A5134065348,Amos Allan Subba,1,0
A5134081258,Naveditta,1,0
A5134087962,Gopal,1,0
A5134261193,Saurabh Narang,1,0
A5134261952,Jitendra Kumar Sinha,1,0
A5134303460,Mark Newton,1,0
A5134315733,Sunil Dogra,1,0
A5134356096,Shankar Prinja,1,0
A5134356814,Alex Owudumopu Koginam,1,0
A5134454062,Joshua Olang’o Abuya,1,0
A5134496687,Sidonie L. Ndjebet,1,0
A5134550838,Divine H. Aba’a,1,0
A5134571666,Saifuddeen Kamfut Sani,1,0
A5134576883,Rashida Alhassan,1,0
A5134687812,Seth Kenedi Mbwambo,1,0
A5134706285,Laurent F. Mpfubhusa,1,0
A5134708144,Mr. Omar Jecha Ame,1,0
A5134760587,Agom Emmanuel Agom,1,0
A5134766078,Merin Joy,1,0
A5134799072,Iteshi Onyekachi,1,0
A5134807161,Grace Chukwu Chinyere,1,0
A5134826559,Shivani Singh Rao,1,0
A5134832665,Alka Kumawat,1,0
A5134854748,Anju Gupta,1,0
A5134859273,Jyotsnali Chetia,1,0
A5135008701,Mostafa Shaban,1,0
A5135035408,Enas Ibrahim Abbas Badr,1,0
A5135052945,Aliaa Ezz Eldin Abd El Moaty,1,0
A5135077655,T. (Tawose) Oluwatomisin,1,0
A5135083020,A. P. (Ajayi) Oladapo,1,0
A5135085271,A. (Aibinuomo) Ayomide,1,0
A5135085427,Kojo Mensah Sedzro,1,0
A5135086926,A. (Ayinde) Abayomi,1,0
A5135104213,Dr. William,1,0
A5135111240,Abodunrin Gbenga,1,0
A5135125983,Seshadhri A,1,0
A5135143023,Morel Aguair,1,0
A5135167369,M Vinoth Kumar,1,0
A5135174307,Mareme Dioum,1,0
A5135178844,Obinna A. Oty,1,0
A5135223281,Chizaram K. Uzor,1,0
A5135239986,Kelechi J. Uzor,1,0
A5135266255,Uchenna A. Amaechi,1,0
A5135268713,Pankras Luoga,1,0
A5135286679,Pushpendra Singh,1,0
A5135287600,Morenike Olufunmilayo Akpo,1,0
A5135299330,Tayser Sumer Gaaz,1,0
A5135307312,Archana Singh,1,0
A5135309814,Isaac Yeboah,1,0
A5135337468,Islam Oweidat,1,0
A5135370820,Harini Tiruvengadakrishnan,1,0
A5135378348,Samarapuri A,1,0
A5135381390,Dina S. Ahmed,1,0
A5135383962,Dilber Uzun Ozsahin,1,0
A5135384425,Vaishnavi Ravi,1,0
A5135394544,Emad Yousif,1,0
A5135513458,Beatrice Ombaka,1,0
A5135538614,Abay Asfaw,1,0
A5135545921,Jitendra S. Oswal,1,0
A5135567576,Alec Morton,1,0
A5135569155,Srijana Ghimire,1,0
A5135574840,Kajal Srivastava,1,0
A5135582270,Nihal Karaçayir,1,0
A5135582536,Akhil R,1,0
A5135595836,Gayatri Nair,1,0
A5135602376,Nuran Belder,1,0
A5135607872,Batuhan Küçükali,1,0
A5135609959,Shyam Mohan,1,0
A5135610280,Büşra Acun,1,0
A5135614871,Sevcan A. Bakkaloğlu,1,0
A5135623089,Çisem Yildiz,1,0
A5135633079,Merve Kutlar,1,0
A5135739069,Anas Khalifeh,1,0
A5135766007,Haritha Paul,1,0
A5135981266,Bhavani Shankara Bagepally,1,0
A5136010760,Ottar Mæstad,1,0
A5136018679,Nkang Enighe Eyam,1,0
A5136046110,Gebi Agero,1,0
A5136051967,Alemayehu Hailu,1,0
A5136061694,Kedir Haji,1,0
A5136073142,Onwuzurike Peter Tobechi,1,0
A5136074824,Jo Borghi,1,0
A5136092590,Yemisi Mary Anebi,1,0
A5136094309,Angela Nana Esi Ackon,1,0
A5136095809,Susi Ari Kristina,1,0
A5136103802,Edward Nketiah-Amponsah,1,0
A5136104012,Chika Onyinyechi Duru,1,0
A5136108998,Eric Kiprono Bor,1,0
A5136119809,Francis M. Asenso-Boadi,1,0
A5136148283,Henry Tagoe,1,0
A5136148444,Sarah Owusu Kwankye,1,0
A5136149046,Hubert Amu,1,0
A5136169307,Dwi Endarti,1,0
A5136276667,Sashi Bushan Biswal,1,0
A5136276736,Biju Soman,1,0
A5136281414,Neha Purohit,1,0
A5136298581,Biraj Man Karmacharya,1,0
A5136302116,Sanjay Kumar,1,0
A5136306364,Aarti Goyal,1,0
A5136315312,Shankar Prinja,1,0
A5136321063,Prerana Patil,1,0
A5136327872,O. (Oluwagbemiga) Obembe,1,0
A5136329076,SAIFULLAH IBRAHIM,1,0
A5136334954,Beena Joshi,1,0
A5136335757,Deepti Shrivastava,1,0
A5136338504,Biju Somen,1,0
A5136340470,Pratik Priyadarshi Pratik Priyadarshi,1,0
A5136341645,H. (Herbert) Wilson,1,0
A5136343693,Satya Krishna Sharma Raavinuthala Satya Krishna Sharma Raavinuthala,1,0
A5136344027,Radha V.,1,0
A5136348330,Abhijit Chattoraj Abhijit Chattoraj,1,0
A5136349601,Shankar Prinja,1,0
A5136351933,Sukhpreet Patel,1,0
A5136354102,Manoj Kumar Pandey Manoj Kumar Pandey,1,0
A5136395143,Robert McLeman,1,0
A5136468529,Wilm Quentin,1,0
A5136493358,Japheth Kwiringira,1,0
A5136506819,Gadisa Kebede Jima,1,0
A5136509002,Kenya Defera,1,0
A5136510862,Ndilimeke JC Nashandi,1,0
A5136512946,Mwmba Chewe,1,0
A5136519473,Jay Prakash,1,0
A5136526755,Rishabh Kumar,1,0
A5136530335,Dr. Ganga Devi T R -,1,0
A5136530414,Celeste Amado,1,0
A5136534736,Armindo Daniel Tiago,1,0
A5136537088,Arushi Kumar,1,0
A5136539702,Mogessie Ashenafi,1,0
A5136540228,Abdulgafar L. Olawunmi,1,0
A5136567793,Dursa Hussein,1,0
A5136576173,Zainab Abdulazeez Umar,1,0
A5136581877,Nigel James,1,0
A5136583939,Yosef Bodovski,1,0
A5136587490,Bogale Negese,1,0
A5136595012,Chinedu Michael Godpower,1,0
A5136599731,Babale G. Nafada,1,0
A5136638614,Ф. (Фотимажон) Аметова,1,0
A5136643194,Jamila Mustapha,1,0
A5136683055,Indu Bhushan,1,0
A5136729973,Bruce Bvulani,1,0
A5136731385,Ajinkya Sureshrao Ghogare,1,0
A5136735754,A.O Saka,1,0
A5136746191,Human Sciences Research Council,1,0
A5136747275,Mulenga Mulewa,1,0
A5136750136,Rita Tekpertey,1,0
A5136766575,Peter Gyasi Darkwa,1,0
A5136788180,B.S. Aregbeshola,1,0
A5136805190,Pradeep Kumar,1,0
A5136807411,S.M. Khan,1,0
A5136815328,M.J. Saka,1,0
A5136825178,Human Sciences Research Council,1,0
A5136936905,Sandeep Agrawal,1,0
A5136945814,Ramesh Adhikari,1,0
A5136968546,Elham Aldousari,1,0
A5136980224,Lucy Owusu,1,0
A5136981010,Abdihakim Mohamed Hassan,1,0
A5137001810,Fatima Abba Elgujja,1,0
A5137016396,Emanuel Ogwuche,1,0
A5137019441,Shankar Sigdel,1,0
A5137024819,Marie Essi,1,0
A5137025361,Miriette Djampouh,1,0
A5137068237,Inna Mohammed Alimi,1,0
A5137072850,Saleh Abba Kaza,1,0
A5137080645,Mustapha Mohammed Gubobe,1,0
A5137084330,Joelle Bouba,1,0
A5137087680,Mahesh Sharma,1,0
A5137113348,Aisha Attahiru,1,0
A5137121648,Sonali Kenchanagouda Patil,1,0
A5137122252,Sanjeev Chougule,1,0
A5137131749,Rutuja Anil Jadhav,1,0
A5137134958,Emmanuel Makasa,1,0
A5137139350,Poonam Verma,1,0
A5137156034,Harpreet Kour,1,0
A5137169173,Zekeri Sunday,1,0
A5137191379,Sameer Srivastava,1,0
A5137192661,Augustus Osborne,1,0
A5137192737,Yakubu Wabba,1,0
A5137196942,Abubakar Sadiq Umar,1,0
A5137201329,Usman Bala Muhammad,1,0
A5137224283,Paul Tanko Tarfa,1,0
A5137244906,Guzal UMRKULOVA,1,0
A5137252807,Zahradden Aminu Usman,1,0
A5137259443,Ebiobowei Abraham Zipele,1,0
A5137271365,Mohamed Ayanle Hassan,1,0
A5137278538,Hamza Abdullahi Ado,1,0
A5137282870,Abduljalal Nadabo Yusuf,1,0
A5137376609,Reshmi R.S.,1,0
A5137380984,Mandeep Kaur,1,0
A5137396149,Gideon Bii,1,0
A5137425134,Balasankar Jayapal Mini,1,0
A5137436911,Neethu Mohanakumar Sreelatha,1,0
A5137487455,Divya Chaudhary,1,0
A5137603234,Abdullahi Ayuba,1,0
A5137650607,Aaisha Pandey,1,0
A5137678522,Hussain Kantawala,1,0
A5137720040,Sangeetha.G,1,0
A5137741557,K.R Jalaja,1,0
A5137760720,Harshitha.M,1,0
A5137814122,Rashed Mohammad Mahfuzullah,1,0
A5137831400,Soumya Ohja,1,0
A5137849908,M Joseph John,1,0
A5137876840,Shankar Prinja,1,0
A5138109579,Parth Chhabra,1,0
A5138120108,Maurice B. Silali,1,0
A5138123676,Riteshkumar Patel,1,0
A5138173918,"Auwalu, Musa (DVM, MSc public health)",1,0
A5138176229,Karthika V. Menon,1,0
A5138195624,Poorvaraj Vaghela,1,0
A5138224210,Timange Banda,1,0
A5138238429,Madalitso Tolani,1,0
A5138240798,Donatien Ntagara Ngabo,1,0
A5138248229,John Rumunu,1,0
A5138262739,Edwine Barasa,1,0
A5138262771,Kefentse Koketso Ntlotlang,1,0
A5138270718,Waseem Alam,1,0
A5138283152,Edwine Barasa,1,0
A5138346900,Chokri Arfa,1,0
A5138428787,Simon C. Peter,1,0
A5138437614,Hussein Dominic,1,0
A5138503535,Diptendu Chatterjee,1,0
A5138561367,Carol Brayne,1,0
A5138569290,Susan Ifeagwu,1,0
A5138570799,Rosalind Parkes-Ratanshi,1,0
A5138585458,Rosalind Parkes-Ratanshi,1,0
A5138673894,Collins Uche Udedi,1,0
A5138690614,Muhammad Sarfraz,1,0
A5138717761,Charles Alex Mpelwa,1,0
A5138726104,Goodluck Elias Maruma,1,0
A5138728838,Zubeda Abdi Chande,1,0
A5138739698,JI Osabuohien,1,0
A5138743213,PU Akhigbemidu,1,0
A5138746467,Yasin Kaleem Khan,1,0
A5138747492,Mehran Haider,1,0
A5138753211,John Nasania Kingu,1,0
A5138754672,Javeria Ahmed,1,0
A5138759721,Robert Lihawa,1,0
A5138815904,T. Subha,1,0
A5138855952,Shaji Athul P.,1,0
A5138880290,Dáire Brady,1,0
A5138927425,Zina Nimeh,1,0
A5138987181,Pillai Lakshmy,1,0
A5138998969,•	Shankar Sigdel,1,0
A5139043051,Arjan Buis,1,0
A5139131690,Deepak Shelke,1,0
A5139186562,Leah Muthoni Mwangi,1,0
A5139188024,Sp Chokkalingam,1,0
A5139226666,Joachim von Braun,1,0
A5139470900,Masaud Yahaya,1,0
A5139587869,Abbaskhan Azizov,1,0
A5139596530,Putu Gede Purwa Darmawan,1,0
A5139655644,Srijani Ganguly,1,0
A5139678832,Divine N. Obodoechi,1,0
A5139692560,RAUT NILESHKUMAR KAILASHBHAI,1,0
A5139707028,M. Selvaraj,1,0
A5139712228,Bouangern Xayalath,1,0
A5139720502,Jannatul Ferdaous,1,0
A5139731869,Rajagopal N,1,0
A5139745387,Isyaku Muhammad,1,0
A5139753408,Shreshtha Sayantika Maitra,1,0
A5139754077,Ranjini C,1,0
A5139831570,Audu Adams Taye,1,0
A5139835412,Abu Nada Ghada,1,0
A5139845139,Human Sciences Research Council,1,0
A5139857739,Samson Tafese,1,0
A5139880583,RAKESH SHARMA,1,0
A5139936321,SUVAYAN BISWAS,1,0
A5139947804,Ibrahim Musa Moi,1,0
