work_id,year,period,first_country_known,first_target,corr_country_known,corr_target,international_collaboration,n_author_countries,studied_count
W4210540793,2021,2021-2026,True,True,False,,False,1,1
W4226515728,2021,2021-2026,True,True,False,,False,1,1
W4226530744,2021,2021-2026,True,True,False,,False,1,1
W4285311106,2021,2021-2026,True,True,False,,False,1,1
W4312317115,2021,2021-2026,True,True,False,,False,1,1
W4391268108,2021,2021-2026,True,True,False,,False,1,1
W4205857961,2022,2021-2026,True,True,False,,True,2,1
W4206248815,2022,2021-2026,True,True,False,,False,1,1
W4207016748,2022,2021-2026,True,True,True,True,True,3,1
W4214532264,2022,2021-2026,False,,False,,False,0,1
W4214838895,2022,2021-2026,True,True,False,,True,2,1
W4214940839,2022,2021-2026,True,True,True,True,False,1,1
W4225515670,2022,2021-2026,True,True,True,True,False,1,1
W4226104415,2022,2021-2026,False,,False,,False,0,1
W4226137199,2022,2021-2026,True,True,False,,False,1,1
W4226171086,2022,2021-2026,True,False,False,,True,3,1
W4226291150,2022,2021-2026,False,,False,,False,0,1
W4226414827,2022,2021-2026,False,,False,,False,0,1
W4285108465,2022,2021-2026,True,True,True,True,True,2,1
W4285193921,2022,2021-2026,False,,False,,False,0,1
W4285199587,2022,2021-2026,True,False,True,False,False,1,1
W4285208373,2022,2021-2026,True,False,True,False,True,4,3
W4285237232,2022,2021-2026,True,True,True,True,False,1,1
W4289323795,2022,2021-2026,True,True,False,,True,2,1
W4291498016,2022,2021-2026,True,True,False,,False,1,1
W4293016728,2022,2021-2026,True,False,False,,False,1,2
W4293338126,2022,2021-2026,True,True,True,True,True,2,1
W4294023479,2022,2021-2026,True,True,False,,False,1,1
W4294976161,2022,2021-2026,True,True,False,,False,1,1
W4295021971,2022,2021-2026,False,,False,,False,0,1
W4295224640,2022,2021-2026,True,False,True,False,True,3,1
W4295917081,2022,2021-2026,True,True,True,True,False,1,1
W4300817962,2022,2021-2026,True,True,True,True,False,1,1
W4309362316,2022,2021-2026,True,True,True,True,False,1,1
W4311281306,2022,2021-2026,True,True,True,True,False,1,1
W4313137614,2022,2021-2026,True,True,True,True,True,2,1
W4313209808,2022,2021-2026,True,False,True,False,False,1,1
W4313296198,2022,2021-2026,True,True,True,True,False,1,1
W4321130345,2022,2021-2026,False,,False,,False,0,1
W4322752012,2022,2021-2026,True,True,True,True,False,1,2
W4392319299,2022,2021-2026,True,True,True,True,False,1,1
W4400604287,2022,2021-2026,False,,False,,False,0,1
W4411452350,2022,2021-2026,True,True,True,True,False,1,1
W4414850376,2022,2021-2026,True,False,True,False,False,1,1
W7171957662,2022,2021-2026,True,True,True,True,False,1,1
W4206465195,2022,2021-2026,True,True,False,,False,1,1
W4205310117,2022,2021-2026,True,True,True,True,True,3,1
W4206740868,2022,2021-2026,True,False,True,False,True,2,1
W4206386816,2022,2021-2026,True,False,False,,False,1,1
W4206237600,2022,2021-2026,True,True,True,True,True,2,1
W4225254800,2022,2021-2026,True,True,True,True,True,2,1
W4205099875,2022,2021-2026,True,True,True,True,True,3,1
W4206101549,2022,2021-2026,False,,False,,False,1,1
W4220843697,2022,2021-2026,True,True,True,True,False,1,1
W4206761728,2022,2021-2026,True,False,True,False,True,6,0
W4206932855,2022,2021-2026,False,,False,,False,0,1
W4220739023,2022,2021-2026,False,,False,,False,0,1
W4210512236,2022,2021-2026,True,True,True,True,True,3,1
W4210712499,2022,2021-2026,True,True,True,True,False,1,1
W4210743860,2022,2021-2026,False,,False,,False,0,1
W4210278561,2022,2021-2026,True,False,True,False,True,3,1
W4210321660,2022,2021-2026,True,True,False,,False,1,1
W4210521191,2022,2021-2026,True,True,True,True,True,2,1
W3186927946,2022,2021-2026,True,True,True,True,True,5,1
W4210332994,2022,2021-2026,True,False,True,False,True,4,2
W4210300298,2022,2021-2026,True,True,True,True,False,1,1
W3176753518,2022,2021-2026,False,,False,,False,1,1
W4210475238,2022,2021-2026,True,False,True,False,False,1,1
W4210700937,2022,2021-2026,True,True,True,True,False,1,1
W4210748003,2022,2021-2026,True,True,True,True,True,2,1
W4210418521,2022,2021-2026,True,False,True,False,False,1,1
W4225774149,2022,2021-2026,True,True,True,True,False,1,1
W4210872495,2022,2021-2026,True,True,True,True,False,1,1
W4211108341,2022,2021-2026,False,,False,,False,0,1
W4211233301,2022,2021-2026,True,True,True,True,False,1,1
W4211198361,2022,2021-2026,True,True,True,True,True,5,4
W4211031559,2022,2021-2026,True,True,True,True,True,2,1
W4213346671,2022,2021-2026,True,False,True,False,False,1,0
W4212944443,2022,2021-2026,False,,False,,False,0,1
W4212763895,2022,2021-2026,True,True,True,True,False,1,1
W4225354195,2022,2021-2026,True,False,True,False,True,8,1
W4220754291,2022,2021-2026,True,False,True,False,True,2,1
W4214484173,2022,2021-2026,True,True,True,True,True,4,1
W4214540443,2022,2021-2026,True,False,True,False,False,1,1
W4214653631,2022,2021-2026,True,True,False,,False,1,1
W4214620722,2022,2021-2026,True,True,True,True,False,1,1
W4214560160,2022,2021-2026,True,True,True,True,True,2,1
W4220733626,2022,2021-2026,True,True,True,True,False,1,1
W4220827104,2022,2021-2026,True,False,True,False,False,1,5
W4221030309,2022,2021-2026,True,True,False,,True,2,1
W4282601084,2022,2021-2026,True,True,True,True,True,2,1
W4282825018,2022,2021-2026,True,True,True,True,True,2,1
W4282834624,2022,2021-2026,True,True,True,True,False,1,1
W4283711877,2022,2021-2026,True,True,False,,False,1,1
W4283821283,2022,2021-2026,True,True,True,True,True,4,1
W4290975005,2022,2021-2026,True,True,True,True,True,3,1
W4292633344,2022,2021-2026,True,True,True,True,False,1,1
W4297266170,2022,2021-2026,True,True,True,True,True,2,1
W4214874317,2022,2021-2026,True,True,True,True,False,1,1
W4214895039,2022,2021-2026,True,True,True,True,False,1,1
W4220908975,2022,2021-2026,True,False,True,False,False,1,1
W4220768886,2022,2021-2026,True,False,True,False,False,1,1
W4220885941,2022,2021-2026,True,True,True,True,True,2,1
W4220662375,2022,2021-2026,True,False,True,False,False,1,1
W4409996486,2022,2021-2026,False,,False,,False,0,1
W4220737220,2022,2021-2026,True,True,True,True,True,4,0
W4221011473,2022,2021-2026,True,True,True,True,False,1,1
W4220899717,2022,2021-2026,True,True,True,True,False,1,1
W4221086367,2022,2021-2026,True,False,True,False,True,4,1
W4220653931,2022,2021-2026,True,True,True,True,False,1,1
W4220759954,2022,2021-2026,True,True,True,True,False,1,1
W4286324155,2022,2021-2026,True,True,True,True,False,1,1
W4220884377,2022,2021-2026,True,True,True,True,True,4,1
W4221033156,2022,2021-2026,True,True,True,True,True,2,1
W4226407735,2022,2021-2026,True,True,True,True,False,1,1
W4220911011,2022,2021-2026,False,,False,,False,0,1
W4405020285,2022,2021-2026,False,,False,,False,0,1
W2588659678,2022,2021-2026,True,True,False,,False,1,1
W4229371731,2022,2021-2026,True,True,False,,False,1,1
W4224211218,2022,2021-2026,True,False,True,False,True,2,1
W4224272730,2022,2021-2026,True,True,True,True,False,1,1
W4225410175,2022,2021-2026,True,False,True,False,False,1,1
W4225524958,2022,2021-2026,True,True,True,True,False,1,1
W4225992522,2022,2021-2026,True,True,True,True,False,1,1
W4281560414,2022,2021-2026,True,True,True,True,False,1,1
W4283071305,2022,2021-2026,True,False,True,False,True,2,1
W4313500836,2022,2021-2026,False,,False,,False,1,1
W4399196766,2022,2021-2026,False,,False,,False,0,2
W4226117423,2022,2021-2026,True,True,True,True,False,1,1
W4226506629,2022,2021-2026,True,False,True,False,False,1,1
W4226021843,2022,2021-2026,True,True,True,True,False,1,1
W7161516715,2022,2021-2026,True,False,False,,False,1,1
W4223445436,2022,2021-2026,True,True,True,False,True,2,1
W4223599502,2022,2021-2026,True,True,True,True,False,1,1
W4223493019,2022,2021-2026,True,False,True,False,True,3,1
W4223518859,2022,2021-2026,True,False,True,False,False,1,4
W4223560714,2022,2021-2026,True,False,True,False,False,1,1
W2232028631,2022,2021-2026,True,True,False,,False,1,1
W4223946768,2022,2021-2026,True,True,True,True,False,1,1
W4280632921,2022,2021-2026,True,True,False,,False,1,1
W4224044254,2022,2021-2026,True,True,True,True,False,1,1
W4224064683,2022,2021-2026,True,True,True,False,True,2,2
W4224087006,2022,2021-2026,True,True,True,True,False,1,1
W7153713974,2022,2021-2026,True,False,True,False,False,1,1
W7153796652,2022,2021-2026,True,False,True,False,False,1,1
W4224323684,2022,2021-2026,False,,False,,False,0,1
W4282833260,2022,2021-2026,True,False,False,,False,1,1
W3197857318,2022,2021-2026,True,False,True,False,False,1,1
W4224301373,2022,2021-2026,False,,False,,False,0,1
W4407346166,2022,2021-2026,True,False,False,,True,2,1
W4224284339,2022,2021-2026,True,True,True,True,True,2,1
W4224935326,2022,2021-2026,True,False,True,False,False,1,1
W4293254453,2022,2021-2026,True,False,True,False,False,1,0
W4225140940,2022,2021-2026,False,,False,,False,0,1
W4225132500,2022,2021-2026,True,False,True,False,True,2,1
W4225301772,2022,2021-2026,True,True,True,True,True,2,1
W4280497853,2022,2021-2026,True,True,True,True,True,3,1
W4280534534,2022,2021-2026,True,False,True,False,False,1,0
W4280590036,2022,2021-2026,True,True,True,True,True,2,1
W4281483420,2022,2021-2026,True,True,True,False,True,2,1
W4386956859,2022,2021-2026,True,True,False,,False,1,1
W4225376792,2022,2021-2026,True,True,True,True,False,1,1
W4229019747,2022,2021-2026,True,True,True,False,True,4,1
W4229032778,2022,2021-2026,True,True,True,True,False,1,1
W4229331730,2022,2021-2026,True,True,True,True,True,3,1
W4280531306,2022,2021-2026,False,,False,,False,0,1
W4280646730,2022,2021-2026,False,,False,,False,0,1
W4280489257,2022,2021-2026,False,,False,,False,0,1
W4280506485,2022,2021-2026,False,,False,,False,0,1
W4280632387,2022,2021-2026,False,,False,,False,0,1
W4280561378,2022,2021-2026,True,True,True,True,True,2,1
W4280529090,2022,2021-2026,True,True,True,True,True,2,1
W4280565239,2022,2021-2026,True,False,False,,True,2,1
W4280507668,2022,2021-2026,True,True,True,True,False,1,1
W4280534557,2022,2021-2026,True,False,True,False,True,2,1
W4280631041,2022,2021-2026,False,,False,,False,0,1
W4280512213,2022,2021-2026,True,True,True,True,True,2,1
W4280550231,2022,2021-2026,True,True,True,True,True,2,1
W4281807570,2022,2021-2026,True,True,True,True,False,1,1
W4281256048,2022,2021-2026,True,False,False,,False,1,1
W4281400685,2022,2021-2026,True,False,True,False,True,2,1
W7128362433,2022,2021-2026,True,True,False,,False,1,1
W7128375856,2022,2021-2026,True,True,False,,False,1,1
W4281400599,2022,2021-2026,True,False,True,False,False,1,1
W4281557459,2022,2021-2026,True,False,True,False,True,4,1
W4281958716,2022,2021-2026,True,False,True,True,True,3,1
W4281782840,2022,2021-2026,True,False,True,False,True,3,1
W4281607053,2022,2021-2026,True,True,False,,False,1,1
W4281652546,2022,2021-2026,True,True,True,True,False,1,1
W4281774088,2022,2021-2026,True,False,True,False,True,4,1
W4281737340,2022,2021-2026,False,,False,,False,0,1
